DATA;OPEN;HIGH;LOW;CLOSE;Pontos;Tot_Pontos;TARGET;SD_Close_5_N;SD_Close_8_N;SD_Close_10_N;SD_Close_13_N;SD_Close_15;SD_Close_20_N;Range_High_N;Range_Low_N;CRTDR_N;COUNT_HiLo_N;CTDRSUMLAST10_N;HIGHtoCLOSESUMLAST10_N;LOWtoCLOSESUMLAST10_N
07/11/2016;61601;64193;61601;64052;500;106;1;0.41240913;0.302498808;0.253000588;0.194744014;0.159533548;0.265332217;0.022831406;0.380806791;0.945601852;0.166666667;0.453373527;0.344583112;0.707578275
08/11/2016;64052;64767;63381;64158;-899;-899;0;0.348785979;0.307579151;0.254451706;0.197308671;0.152490104;0.246269187;0.098449318;0.804031725;0.560606061;0.333333333;0.512707126;0.343127453;0.664934093
09/11/2016;64157;64358;61794;63258;500;-2060;1;0.347457495;0.298748377;0.254690314;0.199107845;0.154306158;0.229535962;0.180353039;0.62550917;0.570982839;0.166666667;0.506961704;0.388373097;0.606522419
10/11/2016;63261;63903;60553;61201;-2015;-2015;0;0.392503669;0.344710739;0.317171552;0.255996626;0.211762643;0.224022098;0.45790255;0.828670536;0.193432836;0.333333333;0.397131133;0.561670552;0.611021635
11/11/2016;61199;61626;58921;59184;500;474;1;0.619951308;0.438042645;0.453690015;0.388990064;0.342662607;0.301437649;0.42794463;0.92809369;0.097227357;0.5;0.326496172;0.706743026;0.620303308
14/11/2016;59183;59961;58322;59657;500;1101;1;0.631586873;0.487160191;0.498220683;0.4532878;0.405762771;0.358245295;0.052851633;0.637894248;0.814521049;0.166666667;0.36735049;0.700906262;0.558987568
16/11/2016;59658;60915;59364;60759;500;-993;1;0.455671906;0.49853278;0.445226476;0.465594151;0.41975972;0.383965119;0.026629329;0.6284826;0.899419729;0.333333333;0.37901557;0.703267418;0.50035429
17/11/2016;60763;61493;59746;59770;192;192;0;0.230011627;0.5333001;0.455961244;0.482666602;0.451682209;0.426296095;0.298984213;0.993502541;0.013737836;0.166666667;0.359691294;0.694309628;0.51964031
18/11/2016;59770;60193;59327;59962;500;1107;1;0.152469006;0.468516598;0.474438193;0.474639311;0.466858128;0.456653618;0.039956009;0.828638528;0.733256351;0.166666667;0.476424017;0.593146112;0.473706485
21/11/2016;59963;61070;59963;61070;500;882;1;0.169266079;0.32324869;0.474433674;0.408040619;0.446238798;0.458348933;0;0.706684327;1;0.333333333;0.621520594;0.520458777;0.402617024
22/11/2016;61072;62550;61072;61954;30;30;0;0.244465972;0.22571247;0.405295094;0.385152917;0.413322495;0.446294726;0.099775323;0.769635899;0.596752368;0.5;0.565984559;0.550628137;0.506843535
23/11/2016;61956;62046;61234;61986;-603;-603;0;0.296109732;0.260220972;0.305684431;0.386681783;0.350476413;0.432592763;0.01003931;0.803691187;0.926108374;0.666666667;0.624171686;0.515962975;0.506752253
24/11/2016;61999;62105;61392;61396;165;165;0;0.22810487;0.225646943;0.22509592;0.38646681;0.328971443;0.422301407;0.119771198;0.99894577;0.005610098;0.166666667;0.534165647;0.492209111;0.606852768
25/11/2016;61394;61559;60573;61559;500;1296;1;0.096102189;0.197410519;0.232667758;0.329156038;0.328428546;0.408794983;0;0.740820333;1;0.166666667;0.662569283;0.312667604;0.583304325
28/11/2016;61559;62934;61240;62855;-1872;-1872;0;0.149554215;0.252768649;0.24461071;0.275238075;0.340932834;0.38724697;0.013035674;0.584234677;0.953364817;0.333333333;0.798864395;0.149983689;0.491132148
29/11/2016;62859;62859;60980;60987;500;912;1;0.192859112;0.200264855;0.20893316;0.224499326;0.294201463;0.360272488;0.318357298;0.998142724;0.003725386;0.166666667;0.669787592;0.254087253;0.587697557
30/11/2016;60994;62590;60994;61906;-2399;-2399;0;0.191193575;0.129580187;0.210695863;0.233441185;0.22986954;0.302380712;0.114596036;0.761615692;0.571428571;0.166666667;0.617572155;0.288578598;0.62338418
01/12/2016;61906;61911;59058;59507;500;817;1;0.350781691;0.235165748;0.22533849;0.221526693;0.206714176;0.307224192;0.418998668;0.877906132;0.157378198;0.166666667;0.64043937;0.335635721;0.592398305
02/12/2016;59499;60379;58092;60316;-490;-490;0;0.372671536;0.25349922;0.211421673;0.205244826;0.208850839;0.313239089;0.010833137;0.403352509;0.972452995;0.166666667;0.678518925;0.324216775;0.478399437
05/12/2016;60322;60720;59635;59832;500;1260;1;0.267046653;0.275143021;0.244472318;0.221301361;0.191792886;0.32530796;0.153930855;0.946721956;0.18156682;0.166666667;0.548226247;0.384572363;0.542742059
06/12/2016;59828;61235;59396;61088;500;303;1;0.271089254;0.272740846;0.23564446;0.201980169;0.175033969;0.276760633;0.024957878;0.551812211;0.920065253;0.166666667;0.599696914;0.355236783;0.484353933
07/12/2016;61111;61918;61062;61414;500;-753;1;0.222480044;0.270164468;0.225099914;0.184764099;0.175967498;0.211774329;0.085115644;0.907254927;0.411214953;0.333333333;0.517727067;0.384673872;0.512114425
08/12/2016;61430;61936;60499;60677;-187;-187;0;0.166856984;0.186207517;0.225412206;0.188094647;0.159455728;0.168801598;0.215202774;0.952530848;0.123869172;0.166666667;0.536553639;0.422092159;0.499672802
09/12/2016;60688;61129;60316;60501;-1338;-1338;0;0.160654117;0.184781248;0.223070608;0.184651896;0.148633423;0.168629316;0.107657261;0.950520564;0.227552276;0.333333333;0.41358174;0.464304081;0.555883417
12/12/2016;60517;60517;59035;59179;500;103;1;0.236282996;0.176701919;0.185900441;0.211297617;0.187182622;0.168768284;0.234495615;0.960625918;0.097165992;0.5;0.277276858;0.551137517;0.656775931
13/12/2016;59178;59946;58758;59281;-1068;-1068;0;0.266996594;0.187140662;0.205505542;0.232378002;0.203044079;0.177206558;0.116346242;0.857241579;0.44023569;0.166666667;0.346768294;0.471929901;0.619007063
14/12/2016;59280;59338;58212;58212;182;182;0;0.285636263;0.266556151;0.221125815;0.278801407;0.243936046;0.226099965;0.20061902;1;0;0.166666667;0.255798181;0.505659122;0.68290651
15/12/2016;58214;58635;57575;58396;500;-9;1;0.251249801;0.307255152;0.25499374;0.247566398;0.272233422;0.255542692;0.042448372;0.772503026;0.774528302;0.166666667;0.354047056;0.358015463;0.654652972
16/12/2016;58398;59312;58365;58389;-1279;-1279;0;0.12947311;0.301611309;0.278755132;0.263937097;0.286767733;0.283547915;0.163952068;0.993348865;0.025343189;0.166666667;0.203269356;0.4180527;0.812802814
19/12/2016;58390;58600;57109;57111;500;467;1;0.21186485;0.297986288;0.351064331;0.282979751;0.286326694;0.34470614;0.270409017;0.999433336;0.001341382;0.333333333;0.174577881;0.463723257;0.826932217
20/12/2016;57116;57918;57038;57583;64;64;0;0.150741873;0.258968304;0.344305706;0.314399445;0.305613459;0.365555878;0.060338812;0.846849724;0.619318182;0.166666667;0.12669964;0.47759596;0.906017682
21/12/2016;57583;58049;57221;57647;-391;-391;0;0.147164766;0.174634884;0.285036943;0.327878012;0.283194355;0.373776992;0.072326188;0.880422779;0.514492754;0.333333333;0.143141228;0.472581273;0.898825265
22/12/2016;57646;57646;56829;57255;500;682;1;0.128662586;0.162905856;0.242561439;0.350179094;0.310102078;0.393018219;0.070828749;0.879604086;0.521419829;0.166666667;0.206430377;0.415972875;0.879277083
23/12/2016;57255;58143;57255;57937;500;679;1;0.078589551;0.10005094;0.152233824;0.316371762;0.307394947;0.387497055;0.036877159;0.809522387;0.768018018;0.166666667;0.292471279;0.388220318;0.841482207
26/12/2016;57941;58781;57941;58620;70;70;0;0.134222308;0.117851891;0.131252244;0.243302087;0.302206038;0.327581875;0.028485661;0.812569817;0.808333333;0.333333333;0.405687482;0.307444752;0.801795438
27/12/2016;58627;59068;58402;58697;500;1094;1;0.166448388;0.131511202;0.101769569;0.186729765;0.262961278;0.311689114;0.065554761;0.918675448;0.442942943;0.5;0.406118471;0.287529643;0.818262924
28/12/2016;58688;59911;58688;59782;445;445;0;0.262151874;0.212749237;0.170149515;0.151399859;0.208957812;0.2670225;0.022380279;0.703883607;0.894521668;0.666666667;0.548524261;0.217643044;0.738888263
29/12/2016;59782;60248;59278;60227;-638;-638;0;0.258741782;0.262889348;0.238447492;0.189749438;0.193020609;0.274181819;0.003616382;0.745029139;0.978350515;0.833333333;0.580972288;0.202417197;0.731523826
02/01/2017;60227;60227;59371;59589;500;2183;1;0.190017774;0.262298908;0.259892351;0.197612086;0.165021152;0.266148118;0.111045462;0.940802146;0.254672897;0.166666667;0.617481049;0.181672758;0.717438561
03/01/2017;59631;61815;59631;61814;-222;-222;0;0.322881766;0.362674851;0.351885307;0.30501222;0.256965954;0.307650344;0.000167787;0.428544449;0.999542125;0.166666667;0.776392309;0.075712401;0.564410518
04/01/2017;61811;61940;61302;61589;500;477;1;0.28961316;0.351692901;0.391814906;0.366133521;0.314251728;0.320148452;0.059108536;0.924596013;0.44984326;0.166666667;0.749412292;0.075230015;0.585250585
05/01/2017;61594;62409;61594;62071;-407;-407;0;0.305302868;0.347342318;0.419797332;0.426194677;0.372519663;0.338754794;0.056477335;0.875650167;0.585276074;0.166666667;0.760680833;0.069015752;0.583971276
06/01/2017;62072;62072;61396;61665;20;20;0;0.278974604;0.315211606;0.374012112;0.425467873;0.403860769;0.35912125;0.068454485;0.929412287;0.397928994;0.166666667;0.741021377;0.068084813;0.597322475
09/01/2017;61680;62112;61307;61700;500;422;1;0.036713523;0.244204218;0.32628498;0.420372694;0.426308668;0.381266141;0.069256141;0.896932212;0.488198758;0.166666667;0.696474795;0.080780465;0.620752874
10/01/2017;61710;62446;61710;62132;500;312;1;0.055486024;0.220335369;0.293731724;0.409650192;0.420841302;0.417088992;0.052415599;0.890096206;0.573369565;0.333333333;0.659069104;0.090163285;0.641533996
11/01/2017;62134;62674;61665;62446;500;1506;1;0.077786559;0.205390375;0.236520644;0.365595256;0.418954146;0.45463755;0.037868357;0.797622616;0.774033697;0.5;0.71177799;0.079307571;0.609085514
12/01/2017;62448;64342;62448;63954;-288;-288;0;0.260641802;0.178331529;0.279460504;0.372674416;0.444999844;0.517177998;0.06292312;0.618958018;0.795142555;0.666666667;0.695957064;0.095204235;0.58632102
13/01/2017;63940;64092;63366;63652;179;179;0;0.273085875;0.217381573;0.284002154;0.360733879;0.417661661;0.556490306;0.071694668;0.927294118;0.393939394;0.166666667;0.602920159;0.121897421;0.635177555
16/01/2017;63652;64014;63556;63831;500;527;1;0.234020364;0.233502912;0.21319553;0.326274723;0.39258352;0.587885031;0.029734845;0.930286544;0.600436681;0.166666667;0.657964957;0.090015898;0.632358824
17/01/2017;63827;64658;63456;64354;-210;-210;0;0.195464725;0.267999125;0.250712633;0.327130475;0.381987595;0.592390628;0.048994155;0.77420394;0.747088186;0.333333333;0.617774871;0.109160494;0.725013623
18/01/2017;64360;64680;64063;64150;-194;-194;0;0.062241421;0.247754846;0.250867107;0.314187836;0.341509761;0.586473207;0.085689073;0.97805487;0.141004862;0.166666667;0.56860851;0.119582602;0.73934339
19/01/2017;64145;64456;63574;63951;500;570;1;0.062270422;0.189408807;0.246495156;0.236575317;0.315056456;0.562606328;0.081901202;0.904608522;0.427437642;0.333333333;0.543480995;0.129551185;0.747105741
20/01/2017;63951;64694;63951;64521;500;1230;1;0.065069658;0.138894973;0.225926101;0.247611946;0.300178642;0.519711518;0.027809376;0.857048297;0.767160162;0.166666667;0.602261746;0.113614423;0.727708412
23/01/2017;64519;65816;64500;65749;88;88;0;0.191545283;0.145799076;0.232702154;0.282836698;0.272752284;0.507998269;0.010568951;0.692610623;0.949088146;0.333333333;0.675634276;0.090603442;0.672939553
24/01/2017;65752;66173;65615;65840;500;349;1;0.247492668;0.197141023;0.224072548;0.310806595;0.303973525;0.497649107;0.052456661;0.944702148;0.403225806;0.5;0.648547781;0.090619543;0.687576798
26/01/2017;65842;66594;65842;66191;-161;-161;0;0.267891971;0.226433311;0.210038363;0.315942635;0.323050353;0.476977205;0.063146944;0.914681728;0.464095745;0.666666667;0.599206373;0.100531162;0.718954754
27/01/2017;66195;66242;65876;66034;-1723;-1723;0;0.178662536;0.223748536;0.228474365;0.290172241;0.332342379;0.465754694;0.032669461;0.961282701;0.431693989;0.166666667;0.541346198;0.08866884;0.810715651
30/01/2017;66025;66025;64165;64302;500;361;1;0.207044337;0.225454548;0.209673654;0.237220987;0.29099296;0.425119896;0.277911829;0.965524414;0.073655914;0.333333333;0.490357805;0.169525651;0.820963367
31/01/2017;64310;64901;64284;64671;500;149;1;0.23742546;0.209092714;0.18945596;0.181679638;0.239241367;0.350547023;0.036886249;0.903168434;0.627228525;0.166666667;0.494623005;0.172329684;0.813694297
01/02/2017;64687;65594;64687;64836;-257;-257;0;0.234726417;0.173647702;0.182188692;0.173611295;0.190106807;0.334711833;0.12125488;0.962813473;0.164277839;0.333333333;0.40184094;0.200662786;0.864251504
02/02/2017;64835;65132;64163;64578;500;375;1;0.181085082;0.171457168;0.170909276;0.15568608;0.137850835;0.304899778;0.088975699;0.896012994;0.428276574;0.166666667;0.447573935;0.201951457;0.842259996
03/02/2017;64579;65387;64264;64954;-964;-964;0;0.055575838;0.166025694;0.142795139;0.138956161;0.130819368;0.284315472;0.069139818;0.828106776;0.614425646;0.166666667;0.477341994;0.196947776;0.821753532
06/02/2017;64957;65327;63933;63993;500;177;1;0.091825649;0.180128084;0.162847162;0.147173973;0.122503421;0.241725842;0.216206922;0.984828296;0.043041607;0.166666667;0.362063988;0.270817597;0.856005246
07/02/2017;64022;64815;63938;64199;500;635;1;0.103015491;0.13768256;0.166836274;0.146095413;0.114837051;0.189978517;0.099517323;0.934214859;0.297605473;0.166666667;0.258349446;0.305693849;0.920767802
08/02/2017;64200;64835;63740;64835;115;115;0;0.102956531;0.057419087;0.148786163;0.130938229;0.11169429;0.14378137;0;0.726712246;1;0.333333333;0.353354524;0.285125831;0.862335121
09/02/2017;64850;65302;64587;64965;500;1160;1;0.11765983;0.060906535;0.101593415;0.127303891;0.1044387;0.097806999;0.053801786;0.905848352;0.528671329;0.5;0.363634808;0.281461637;0.859967315
10/02/2017;64965;66292;64935;66125;500;843;1;0.230195214;0.140290379;0.108338916;0.138272602;0.107918209;0.112050389;0.02619371;0.70879633;0.876934414;0.666666667;0.434516059;0.278922525;0.792287779
13/02/2017;66125;67094;66125;66968;-258;-258;0;0.312274574;0.240568993;0.195303268;0.18059782;0.145693706;0.140752897;0.019514142;0.796307136;0.86996904;0.833333333;0.561287275;0.177605967;0.746928709
14/02/2017;66971;67110;66251;66713;500;1264;1;0.273921467;0.275790304;0.234524627;0.197797202;0.166952101;0.153762885;0.06172005;0.887940915;0.537834692;0.166666667;0.547055982;0.187343187;0.742846939
15/02/2017;66712;68016;66712;67976;-165;-165;0;0.312079886;0.364269816;0.322147979;0.271657526;0.231046105;0.21132811;0.006103102;0.699110497;0.969325153;0.166666667;0.675217661;0.142192699;0.672160767
16/02/2017;67979;68456;67661;67814;-66;-66;0;0.211606687;0.358124273;0.359341775;0.310573786;0.271747363;0.243393618;0.098188789;0.963492034;0.19245283;0.166666667;0.637675064;0.145805109;0.690248674
17/02/2017;67814;67819;67158;67748;500;777;1;0.1491011;0.310097293;0.380567261;0.336642693;0.304997579;0.258371802;0.010869463;0.859080498;0.892586989;0.333333333;0.68195771;0.122957568;0.69855125
20/02/2017;67756;68674;67756;68533;500;516;1;0.177769357;0.286597147;0.371269723;0.377829529;0.341519972;0.297483821;0.021338584;0.81654192;0.846405229;0.166666667;0.809851349;0.046550579;0.65344171
21/02/2017;68536;69112;68536;69052;-462;-462;0;0.146699736;0.232226113;0.349654222;0.411975309;0.384709799;0.352223534;0.009012001;0.879082542;0.895833333;0.333333333;0.905087847;0.011063854;0.63866337
22/02/2017;69052;69052;68282;68590;500;-1129;1;0.146452267;0.186039194;0.300785226;0.420913721;0.400980044;0.384345448;0.069859811;0.927338312;0.4;0.166666667;0.809569228;0.038455568;0.692441635
23/02/2017;68590;69488;67279;67461;-796;-796;0;0.175861515;0.166962244;0.200909308;0.364358732;0.382423898;0.392434672;0.311635705;0.956344981;0.082390222;0.333333333;0.738522303;0.139551075;0.705977369
24/02/2017;67458;67458;66452;66662;500;328;1;0.271765062;0.170541933;0.17452307;0.296755194;0.363370002;0.393146759;0.123845709;0.949025083;0.208747515;0.5;0.632148488;0.17783998;0.770371224
01/03/2017;66661;67398;66661;66989;-1145;-1145;0;0.288343997;0.192483659;0.17388841;0.239740365;0.308276816;0.375084054;0.063323666;0.920770682;0.44504749;0.166666667;0.564501955;0.195017495;0.803733955
02/03/2017;67000;67035;65594;65855;500;926;1;0.28311059;0.266424923;0.217651817;0.199866442;0.258227384;0.361005142;0.185840125;0.935869102;0.181124219;0.166666667;0.507714469;0.243684412;0.816581213
03/03/2017;65860;66801;65860;66786;-445;-445;0;0.155556374;0.276352181;0.226428686;0.183462731;0.213269212;0.34690019;0.002329443;0.775642226;0.984059511;0.166666667;0.510060145;0.242204777;0.837095714
06/03/2017;66786;66892;66119;66341;-601;-601;0;0.112899448;0.269779707;0.244563433;0.196011321;0.169497541;0.325022531;0.086142173;0.945851488;0.287192755;0.166666667;0.525142523;0.237481354;0.832367126
07/03/2017;66343;66641;65668;65742;-1030;-1030;0;0.145058498;0.218837149;0.276411195;0.222460775;0.180414228;0.313308137;0.141828339;0.98178604;0.076053443;0.333333333;0.395152262;0.288829733;0.865258621
08/03/2017;65748;65810;64496;64718;-133;-133;0;0.212077763;0.202636188;0.314202316;0.280959313;0.237679588;0.293297954;0.175002312;0.94449355;0.168949772;0.5;0.287302913;0.349080582;0.899556342
09/03/2017;64718;65068;64203;64585;500;89;1;0.270851364;0.217782988;0.289095988;0.325282829;0.285680942;0.282301469;0.077564269;0.904292215;0.441618497;0.666666667;0.214992957;0.375959614;0.906313851
10/03/2017;64586;65725;64472;64675;500;860;1;0.215812144;0.231958388;0.238769349;0.351235977;0.312221741;0.286190026;0.168383331;0.949210356;0.162011173;0.166666667;0.177105684;0.414590238;0.912176701
13/03/2017;64674;65651;64674;65534;-812;-812;0;0.142824949;0.189913881;0.20015508;0.325272015;0.312863388;0.27568994;0.018516778;0.787652407;0.88024565;0.333333333;0.304122431;0.29965964;0.866958279
14/03/2017;65511;65549;64699;64699;500;1533;1;0.097098209;0.199946742;0.200847493;0.274030893;0.325197331;0.298405774;0.136259752;1;0;0.166666667;0.270890307;0.30452713;0.88062222
15/03/2017;64702;66318;64537;66235;-449;-449;0;0.195592129;0.167640526;0.171224199;0.200793121;0.291135325;0.298864042;0.012996811;0.585174244;0.953396968;0.166666667;0.351818374;0.284794199;0.790664844
16/03/2017;66232;66554;65531;65783;-1573;-1573;0;0.18522804;0.14236466;0.170352628;0.16528695;0.224366;0.302897642;0.12155895;0.938012741;0.246334311;0.166666667;0.36219967;0.259589842;0.791239452
17/03/2017;65783;66205;64152;64210;500;652;1;0.226481455;0.15826839;0.158064208;0.179072019;0.182566592;0.320488815;0.322245206;0.985383584;0.02825134;0.333333333;0.21003721;0.385027358;0.847461091
20/03/2017;64232;65136;63672;64884;-1904;-1904;0;0.227551963;0.15574936;0.1297762;0.151808132;0.154584029;0.319764732;0.040281827;0.697740074;0.827868852;0.166666667;0.2961116;0.367045725;0.780954272
21/03/2017;64884;64965;62795;62980;500;541;1;0.366874528;0.245707839;0.198238566;0.215565388;0.202965412;0.360001592;0.326891848;0.952468159;0.085253456;0.166666667;0.297576221;0.439608286;0.773095548
22/03/2017;62980;63747;62496;63521;10;10;0;0.310971182;0.276272655;0.224492435;0.207038067;0.200567138;0.352754898;0.036900933;0.73889084;0.819344524;0.166666667;0.401117568;0.385459363;0.717983283
